datetime,portfolio_return_ml
2018-02-26 00:00:00+00:00,0.011119395439132118
2018-02-27 00:00:00+00:00,-0.013135932206655869
2018-02-28 00:00:00+00:00,-0.0037536291954178187
2018-03-01 00:00:00+00:00,-0.004902427317767445
2018-03-02 00:00:00+00:00,-0.0029223478921424884
2018-03-04 00:00:00+00:00,9.901139329738788e-05
2018-03-05 00:00:00+00:00,0.00263273187134156
2018-03-06 00:00:00+00:00,0.0029810868138869994
2018-03-07 00:00:00+00:00,-0.0006353312846435929
2018-03-08 00:00:00+00:00,0.004157170582397736
2018-03-09 00:00:00+00:00,0.004502942728203919
2018-03-11 00:00:00+00:00,-0.0001172045081563488
2018-03-12 00:00:00+00:00,0.004049946666263441
2018-03-13 00:00:00+00:00,-0.0046112484701086014
2018-03-14 00:00:00+00:00,-0.0033748697078504826
2018-03-15 00:00:00+00:00,0.0005370354961709908
2018-03-16 00:00:00+00:00,-0.0013083835137563766
2018-03-18 00:00:00+00:00,1.444325035518698e-05
2018-03-19 00:00:00+00:00,-0.009120362574087713
2018-03-20 00:00:00+00:00,0.005524521304137167
2018-03-21 00:00:00+00:00,-0.0013411516674133345
2018-03-22 00:00:00+00:00,-0.006004739610769641
2018-03-23 00:00:00+00:00,-0.015953710894876426
2018-03-25 00:00:00+00:00,3.817716607973177e-05
2018-03-26 00:00:00+00:00,0.005432936310451689
2018-03-27 00:00:00+00:00,-0.005429891522735504
2018-03-28 00:00:00+00:00,-0.003177511999834794
2018-03-29 00:00:00+00:00,0.0034753191850777497
2018-03-30 00:00:00+00:00,-0.00011503204119624535
2018-04-01 00:00:00+00:00,0.00013953498233164663
2018-04-02 00:00:00+00:00,-0.006230945264171937
2018-04-03 00:00:00+00:00,0.0053181204333774225
2018-04-04 00:00:00+00:00,0.0030165145218096047
2018-04-05 00:00:00+00:00,0.004020996010346256
2018-04-06 00:00:00+00:00,-0.00633204777271171
2018-04-08 00:00:00+00:00,3.7237972049280765e-05
2018-04-09 00:00:00+00:00,0.0004156888803024203
2018-04-10 00:00:00+00:00,0.005801489110750237
2018-04-11 00:00:00+00:00,-0.0016597456005064814
2018-04-12 00:00:00+00:00,0.0025433843351495736
2018-04-13 00:00:00+00:00,-0.002992319705454307
2018-04-15 00:00:00+00:00,4.627636502141303e-05
2018-04-16 00:00:00+00:00,0.0023072921847279095
2018-04-17 00:00:00+00:00,0.009005244600064067
2018-04-18 00:00:00+00:00,0.004675031786036705
2018-04-19 00:00:00+00:00,-0.004034727486926474
2018-04-20 00:00:00+00:00,-0.005466380113567359
2018-04-22 00:00:00+00:00,0.00031290857343811625
2018-04-23 00:00:00+00:00,0.0031425410671504137
2018-04-24 00:00:00+00:00,-0.0016040123904150505
2018-04-25 00:00:00+00:00,0.004616664009033374
2018-04-26 00:00:00+00:00,0.00774770309800243
2018-04-27 00:00:00+00:00,0.0037406840806195035
2018-04-29 00:00:00+00:00,0.0001234548936302451
2018-04-30 00:00:00+00:00,-0.001419639262937905
2018-05-01 00:00:00+00:00,0.0015002209714707795
2018-05-02 00:00:00+00:00,-0.005288224421949402
2018-05-03 00:00:00+00:00,0.0016196705500520078
2018-05-04 00:00:00+00:00,0.003920763820267609
2018-05-06 00:00:00+00:00,-9.169645339848273e-06
2018-05-07 00:00:00+00:00,0.00028919282545909785
2018-05-08 00:00:00+00:00,0.0013946252531564665
2018-05-09 00:00:00+00:00,0.0014878411324797142
2018-05-10 00:00:00+00:00,0.0024511842192192638
2018-05-11 00:00:00+00:00,0.0012010499686523652
2018-05-13 00:00:00+00:00,-9.25114803677438e-05
2018-05-14 00:00:00+00:00,-8.317486275957744e-08
2018-05-15 00:00:00+00:00,0.001045414527959965
2018-05-16 00:00:00+00:00,0.0033401366996263252
2018-05-17 00:00:00+00:00,0.0012973708160180784
2018-05-18 00:00:00+00:00,0.0019736701721304794
2018-05-20 00:00:00+00:00,0.00013605666279957904
2018-05-21 00:00:00+00:00,0.0036360534632502804
2018-05-22 00:00:00+00:00,-0.0015687693049050112
2018-05-23 00:00:00+00:00,0.007314466952449201
2018-05-24 00:00:00+00:00,0.0014389545549690285
2018-05-25 00:00:00+00:00,0.003645761910706094
2018-05-27 00:00:00+00:00,-0.00024695739765488744
2018-05-28 00:00:00+00:00,7.898590452551898e-05
2018-05-29 00:00:00+00:00,0.001223501675362095
2018-05-30 00:00:00+00:00,0.00010051949357219354
2018-05-31 00:00:00+00:00,-0.0013299120607802423
2018-06-01 00:00:00+00:00,0.0010395584429943759
2018-06-03 00:00:00+00:00,-0.00010333736321815297
2018-06-04 00:00:00+00:00,0.001910720166808444
2018-06-05 00:00:00+00:00,-0.00042517560745611164
2018-06-06 00:00:00+00:00,-0.0006388953607913706
2018-06-07 00:00:00+00:00,0.0005234596922872214
2018-06-08 00:00:00+00:00,0.0001593459603582973
2018-06-10 00:00:00+00:00,-9.828316232731228e-05
2018-06-11 00:00:00+00:00,0.0012063896837734734
2018-06-12 00:00:00+00:00,-0.0001277331502843491
2018-06-13 00:00:00+00:00,-0.0021752561917251926
2018-06-14 00:00:00+00:00,0.0014642004045380282
2018-06-15 00:00:00+00:00,-0.0016301629211064976
2018-06-17 00:00:00+00:00,-6.842730157630947e-06
2018-06-18 00:00:00+00:00,0.00015942470450637178
2018-06-19 00:00:00+00:00,-0.00039722899650737934
2018-06-20 00:00:00+00:00,0.0002876285574733352
2018-06-21 00:00:00+00:00,-0.000372752217309621
2018-06-22 00:00:00+00:00,1.4041300823492693e-05
2018-06-24 00:00:00+00:00,-4.546621807894089e-07
2018-06-25 00:00:00+00:00,-0.0026872264216082353
2018-06-26 00:00:00+00:00,-9.695014529633295e-05
2018-06-27 00:00:00+00:00,-0.0002757696651436856
2018-06-28 00:00:00+00:00,6.670622984784207e-05
2018-06-29 00:00:00+00:00,0.0005222550741189816
2018-07-01 00:00:00+00:00,0.0
2018-07-02 00:00:00+00:00,-0.004743671910019381
2018-07-03 00:00:00+00:00,0.00032149991184629535
2018-07-04 00:00:00+00:00,-0.0002563989011246712
2018-07-05 00:00:00+00:00,0.0008320954235986483
2018-07-06 00:00:00+00:00,0.0003295268960379092
2018-07-08 00:00:00+00:00,0.0
2018-07-09 00:00:00+00:00,0.004445291622760189
2018-07-10 00:00:00+00:00,0.0005767430018572624
2018-07-11 00:00:00+00:00,-0.0027431266950173508
2018-07-12 00:00:00+00:00,0.001598336963516107
2018-07-13 00:00:00+00:00,0.0002929030210886642
2018-07-15 00:00:00+00:00,0.0
2018-07-16 00:00:00+00:00,-6.0735070164559486e-05
2018-07-17 00:00:00+00:00,0.0006040009065381177
2018-07-18 00:00:00+00:00,0.0003430809847985626
2018-07-19 00:00:00+00:00,-0.0004341239187622753
2018-07-20 00:00:00+00:00,-0.000274944871758014
2018-07-22 00:00:00+00:00,0.0
2018-07-23 00:00:00+00:00,-0.0005899488517189476
2018-07-24 00:00:00+00:00,-7.799570681196358e-06
2018-07-25 00:00:00+00:00,0.0009576638156139836
2018-07-26 00:00:00+00:00,0.0014295271719557885
2018-07-27 00:00:00+00:00,4.256171158097019e-05
2018-07-29 00:00:00+00:00,0.0
2018-07-30 00:00:00+00:00,-0.002219267986526283
2018-07-31 00:00:00+00:00,-0.0020335776290788467
2018-08-01 00:00:00+00:00,0.00760095760273469
2018-08-02 00:00:00+00:00,0.0056272660509670384
2018-08-03 00:00:00+00:00,0.000697377096914681
2018-08-06 00:00:00+00:00,0.0023034435555507027
2018-08-07 00:00:00+00:00,0.0005990620881944822
2018-08-08 00:00:00+00:00,0.000963417809575556
2018-08-09 00:00:00+00:00,0.0015975814619352976
2018-08-10 00:00:00+00:00,-0.0009722068935126308
2018-08-13 00:00:00+00:00,0.00026956486643079747
2018-08-14 00:00:00+00:00,0.0016114056818405942
2018-08-15 00:00:00+00:00,-0.002990991386753697
2018-08-16 00:00:00+00:00,0.0008830502078626898
2018-08-17 00:00:00+00:00,1.6747787399966522e-05
2018-08-20 00:00:00+00:00,0.00040294292526316426
2018-08-21 00:00:00+00:00,-0.0009586954712618758
2018-08-22 00:00:00+00:00,0.0015246899467590755
2018-08-23 00:00:00+00:00,-0.0009454822360889034
2018-08-24 00:00:00+00:00,0.0021823081163782915
2018-08-27 00:00:00+00:00,0.0035697960660996744
2018-08-28 00:00:00+00:00,0.0013841534490527088
2018-08-29 00:00:00+00:00,0.002487432507232032
2018-08-30 00:00:00+00:00,-0.00033329489536671137
2018-08-31 00:00:00+00:00,0.0007938062329385044
2018-09-03 00:00:00+00:00,-0.0002509468836043349
2018-09-04 00:00:00+00:00,-0.00010894068979957927
2018-09-05 00:00:00+00:00,-0.0013275143367897078
2018-09-06 00:00:00+00:00,-0.0003333257738015659
2018-09-07 00:00:00+00:00,0.00018375527768482483
2018-09-10 00:00:00+00:00,-7.026689966695212e-06
2018-09-11 00:00:00+00:00,0.0011710352029908604
2018-09-12 00:00:00+00:00,0.0008495189810294674
2018-09-13 00:00:00+00:00,-9.95172341089819e-05
2018-09-14 00:00:00+00:00,0.0005254095528706094
2018-09-17 00:00:00+00:00,-0.0024043717906778836
2018-09-18 00:00:00+00:00,0.0006760052258561787
2018-09-19 00:00:00+00:00,-0.0003495009015045147
2018-09-20 00:00:00+00:00,0.0010106320551061029
2018-09-21 00:00:00+00:00,-3.372241477559988e-05
2018-09-24 00:00:00+00:00,0.0003364158126997754
2018-09-25 00:00:00+00:00,3.4893921242572725e-05
2018-09-26 00:00:00+00:00,-7.806805838890952e-05
2018-09-27 00:00:00+00:00,0.0024830743388801215
2018-09-28 00:00:00+00:00,6.542138574058204e-05
2018-10-01 00:00:00+00:00,0.005293685657642895
2018-10-02 00:00:00+00:00,-0.0006854700326928733
2018-10-03 00:00:00+00:00,0.0002451637358725383
2018-10-04 00:00:00+00:00,-0.0005431422023589602
2018-10-05 00:00:00+00:00,-0.0003002775479044801
2018-10-07 00:00:00+00:00,0.0
2018-10-08 00:00:00+00:00,-0.001091125587480717
2018-10-09 00:00:00+00:00,-2.934397977717916e-05
2018-10-10 00:00:00+00:00,-0.0009456313881871565
2018-10-11 00:00:00+00:00,-0.0014736061217099246
2018-10-12 00:00:00+00:00,0.00016778843886545734
2018-10-14 00:00:00+00:00,0.0
2018-10-15 00:00:00+00:00,-0.00021245100775721295
2018-10-16 00:00:00+00:00,0.0007937339290575168
2018-10-17 00:00:00+00:00,0.0
2018-10-18 00:00:00+00:00,-2.6854625109627006e-05
2018-10-19 00:00:00+00:00,-0.0006710483796111409
2018-10-21 00:00:00+00:00,0.0
2018-10-22 00:00:00+00:00,0.0007048371746624648
2018-10-23 00:00:00+00:00,-0.00010913206793362159
2018-10-24 00:00:00+00:00,-6.132725138523284e-05
2018-10-25 00:00:00+00:00,-0.0002895734724667551
2018-10-26 00:00:00+00:00,-0.0005719226828596485
2018-10-28 00:00:00+00:00,0.0
2018-10-29 00:00:00+00:00,0.001322095563914597
2018-10-30 00:00:00+00:00,0.0003573810314137295
2018-10-31 00:00:00+00:00,5.793100815485224e-07
2018-11-01 00:00:00+00:00,0.0011873767705897883
2018-11-02 00:00:00+00:00,0.004956810587427941
2018-11-04 00:00:00+00:00,-0.00035670259523845464
2018-11-05 00:00:00+00:00,0.0018433454057519825
2018-11-06 00:00:00+00:00,-0.0004122952570737436
2018-11-07 00:00:00+00:00,0.012583082078760664
2018-11-08 00:00:00+00:00,0.00431036105054627
2018-11-09 00:00:00+00:00,-0.002381682831465703
2018-11-11 00:00:00+00:00,6.729854757777326e-05
2018-11-12 00:00:00+00:00,-0.007922923092268367
2018-11-13 00:00:00+00:00,-0.00129523950646834
2018-11-14 00:00:00+00:00,-0.006506108073835457
2018-11-15 00:00:00+00:00,0.00036634017648300653
2018-11-16 00:00:00+00:00,0.0001003062967794241
2018-11-18 00:00:00+00:00,-3.73496169925088e-06
2018-11-19 00:00:00+00:00,-0.007181457236198932
2018-11-20 00:00:00+00:00,-0.02466200147453194
2018-11-21 00:00:00+00:00,0.0023895854038567875
2018-11-22 00:00:00+00:00,-0.0002151847327540724
2018-11-23 00:00:00+00:00,-0.00022174559616202846
2018-11-25 00:00:00+00:00,1.439981504749843e-05
2018-11-26 00:00:00+00:00,0.005528317893499956
2018-11-27 00:00:00+00:00,-0.0020890611289275164
2018-11-28 00:00:00+00:00,0.015747145352417596
2018-11-29 00:00:00+00:00,-0.00034434816577256567
2018-11-30 00:00:00+00:00,0.004020484219462563
2018-12-02 00:00:00+00:00,0.00010873069288662554
2018-12-03 00:00:00+00:00,0.0050920609740352785
2018-12-04 00:00:00+00:00,-0.004827417484813927
2018-12-05 00:00:00+00:00,-0.0023047716899949958
2018-12-06 00:00:00+00:00,-0.0034084218258774797
2018-12-07 00:00:00+00:00,-0.00342045368747292
2018-12-09 00:00:00+00:00,-5.4414963867865274e-05
2018-12-10 00:00:00+00:00,-0.0021058939856272814
2018-12-11 00:00:00+00:00,0.0039593720354940305
2018-12-12 00:00:00+00:00,0.0028765809993112996
2018-12-13 00:00:00+00:00,-0.001381927780014884
2018-12-14 00:00:00+00:00,-0.010383392556865942
2018-12-16 00:00:00+00:00,5.8065305966573726e-05
2018-12-17 00:00:00+00:00,-0.008843653539723221
2018-12-18 00:00:00+00:00,-0.0033726418653750646
2018-12-19 00:00:00+00:00,-0.0015460310259880759
2018-12-20 00:00:00+00:00,-0.006135955909206119
2018-12-21 00:00:00+00:00,-0.014141604736288125
2018-12-23 00:00:00+00:00,6.514497177149911e-05
2018-12-24 00:00:00+00:00,-0.007500831986515377
2018-12-25 00:00:00+00:00,0.0
2018-12-26 00:00:00+00:00,0.02364405620044331
2018-12-27 00:00:00+00:00,-0.003156253456338884
2018-12-28 00:00:00+00:00,0.006067649162381361
2018-12-30 00:00:00+00:00,6.563685521331571e-05
2018-12-31 00:00:00+00:00,0.005413685385225384
2019-01-01 00:00:00+00:00,-0.0003472114294256136
2019-01-02 00:00:00+00:00,-0.013045330014740652
2019-01-03 00:00:00+00:00,-0.027617493498774893
2019-01-04 00:00:00+00:00,0.043613324572470774
2019-01-06 00:00:00+00:00,0.00012051168104400788
2019-01-07 00:00:00+00:00,0.009498018527923681
2019-01-08 00:00:00+00:00,0.00900720635220042
2019-01-09 00:00:00+00:00,0.0030217305370505957
2019-01-10 00:00:00+00:00,-0.0017525444925046657
2019-01-11 00:00:00+00:00,0.0032331950479129357
2019-01-13 00:00:00+00:00,-9.457918885984728e-05
2019-01-14 00:00:00+00:00,-0.010140871996765347
2019-01-15 00:00:00+00:00,0.017037224540225108
2019-01-16 00:00:00+00:00,0.0035428655073903685
2019-01-17 00:00:00+00:00,0.003781671489947574
2019-01-18 00:00:00+00:00,0.010247243655037751
2019-01-20 00:00:00+00:00,-5.334514930515958e-05
2019-01-21 00:00:00+00:00,0.001007943967767074
2019-01-22 00:00:00+00:00,-0.0033064390178332743
2019-01-23 00:00:00+00:00,0.0036374422999238907
2019-01-24 00:00:00+00:00,0.0009791312010921896
2019-01-25 00:00:00+00:00,0.007457801304089074
2019-01-27 00:00:00+00:00,-5.3021423447469864e-05
2019-01-28 00:00:00+00:00,3.597060740424241e-06
2019-01-29 00:00:00+00:00,-0.0024059087994495873
2019-01-30 00:00:00+00:00,0.008266267116923487
2019-01-31 00:00:00+00:00,0.010679988869559454
2019-02-01 00:00:00+00:00,0.015394901238102934
2019-02-03 00:00:00+00:00,-2.107705137523458e-05
2019-02-04 00:00:00+00:00,0.004024339221542014
2019-02-05 00:00:00+00:00,0.012834525734600928
2019-02-06 00:00:00+00:00,-0.0006479014923684775
2019-02-07 00:00:00+00:00,0.00393023609924986
2019-02-08 00:00:00+00:00,0.0011364426688670554
2019-02-10 00:00:00+00:00,7.019296885326295e-05
2019-02-11 00:00:00+00:00,0.003900665179952271
2019-02-12 00:00:00+00:00,0.009556639491941498
2019-02-13 00:00:00+00:00,0.008067165499808746
2019-02-14 00:00:00+00:00,-0.004165072430120939
2019-02-15 00:00:00+00:00,0.002461159127145947
2019-02-17 00:00:00+00:00,1.2291673364501988e-05
2019-02-18 00:00:00+00:00,0.00011596638340719647
2019-02-19 00:00:00+00:00,0.0032936558448464757
2019-02-20 00:00:00+00:00,0.0035971186627456707
2019-02-21 00:00:00+00:00,-0.0008916682409975825
2019-02-22 00:00:00+00:00,0.004353641358304642
2019-02-24 00:00:00+00:00,1.512620844253615e-05
2019-02-25 00:00:00+00:00,0.0005025211673642905
2019-02-26 00:00:00+00:00,-0.0021647277049528625
2019-02-27 00:00:00+00:00,0.0009495745750859528
2019-02-28 00:00:00+00:00,-0.003232220278502754
2019-03-01 00:00:00+00:00,0.01686392922632585
2019-03-03 00:00:00+00:00,-2.681893278239699e-05
2019-03-04 00:00:00+00:00,-0.0005270194721709784
2019-03-05 00:00:00+00:00,-0.0005564650488865982
2019-03-06 00:00:00+00:00,-0.0012482303016160404
2019-03-07 00:00:00+00:00,-0.00015066333161326234
2019-03-08 00:00:00+00:00,-0.0014501660970118843
2019-03-10 00:00:00+00:00,-2.1956935194023077e-05
2019-03-11 00:00:00+00:00,0.0014303326756474651
2019-03-12 00:00:00+00:00,0.0012183060834023026
2019-03-13 00:00:00+00:00,0.0023663901169711037
2019-03-14 00:00:00+00:00,0.0006702518177229378
2019-03-15 00:00:00+00:00,0.0019542764936603817
2019-03-17 00:00:00+00:00,3.496506228781038e-05
2019-03-18 00:00:00+00:00,0.0004790070855263295
2019-03-19 00:00:00+00:00,0.0038844553460170863
2019-03-20 00:00:00+00:00,-0.0008890042228825508
2019-03-21 00:00:00+00:00,0.0029996962673335026
2019-03-22 00:00:00+00:00,-0.004841220636815367
2019-03-24 00:00:00+00:00,4.9160258521550044e-05
2019-03-25 00:00:00+00:00,0.0028238545242630472
2019-03-26 00:00:00+00:00,0.0007905614620947374
2019-03-27 00:00:00+00:00,-0.00017679349265118006
2019-03-28 00:00:00+00:00,0.00020766919579075682
2019-03-29 00:00:00+00:00,0.001862438137212697
2019-03-31 00:00:00+00:00,-0.00017630416600800485
2019-04-01 00:00:00+00:00,0.009818564254047294
2019-04-02 00:00:00+00:00,0.0008526804606045161
2019-04-03 00:00:00+00:00,-0.0011323012951812818
2019-04-04 00:00:00+00:00,0.0007982827654614354
2019-04-05 00:00:00+00:00,0.0017022296319070603
2019-04-07 00:00:00+00:00,9.794951461786387e-07
2019-04-08 00:00:00+00:00,-0.00037638448102313377
2019-04-09 00:00:00+00:00,-0.00016650466444210186
2019-04-10 00:00:00+00:00,0.00022117481258549627
2019-04-11 00:00:00+00:00,0.0005147833084938283
2019-04-12 00:00:00+00:00,-0.0002180781505254846
2019-04-14 00:00:00+00:00,-2.2748695471340122e-06
2019-04-15 00:00:00+00:00,0.0004135094918386132
2019-04-16 00:00:00+00:00,0.0005042026543823166
2019-04-17 00:00:00+00:00,-0.001271321206082466
2019-04-18 00:00:00+00:00,0.000778549395825351
2019-04-19 00:00:00+00:00,-4.322261284446233e-05
2019-04-21 00:00:00+00:00,6.5207979681337394e-06
2019-04-22 00:00:00+00:00,0.0
2019-04-23 00:00:00+00:00,0.0006237260718835938
2019-04-24 00:00:00+00:00,-3.177666832205514e-05
2019-04-25 00:00:00+00:00,-7.554949466071172e-05
2019-04-26 00:00:00+00:00,0.0018776875786056467
2019-04-28 00:00:00+00:00,-1.6716585910261918e-06
2019-04-29 00:00:00+00:00,-0.001487143345201439
2019-04-30 00:00:00+00:00,-1.2072827934374388e-05
2019-05-01 00:00:00+00:00,0.011123800524015227
2019-05-02 00:00:00+00:00,0.005817166785570004
2019-05-03 00:00:00+00:00,0.000502188726744189
2019-05-05 00:00:00+00:00,0.0
2019-05-06 00:00:00+00:00,-0.0011636006168279918
2019-05-07 00:00:00+00:00,1.2732790537966951e-05
2019-05-08 00:00:00+00:00,-0.0003120493378839959
2019-05-09 00:00:00+00:00,0.0003634795197592739
2019-05-10 00:00:00+00:00,0.0011360175710176802
2019-05-12 00:00:00+00:00,-0.00011762294210464
2019-05-13 00:00:00+00:00,-0.0011788912039518427
2019-05-14 00:00:00+00:00,0.0012699386026985516
2019-05-15 00:00:00+00:00,0.001253717752001734
2019-05-16 00:00:00+00:00,0.0001556656011626725
2019-05-17 00:00:00+00:00,-0.00029558452553736536
2019-05-19 00:00:00+00:00,2.3929428926329805e-05
2019-05-20 00:00:00+00:00,-0.001307116149942815
2019-05-21 00:00:00+00:00,-0.00025295536589688985
2019-05-22 00:00:00+00:00,9.021531016888576e-05
2019-05-23 00:00:00+00:00,-0.001269292255055478
2019-05-24 00:00:00+00:00,5.954027515885961e-05
2019-05-26 00:00:00+00:00,0.0
2019-05-27 00:00:00+00:00,0.0008704813101341023
2019-05-28 00:00:00+00:00,-4.136561311870357e-06
2019-05-29 00:00:00+00:00,-0.0003002871922595053
2019-05-30 00:00:00+00:00,-9.588574626607843e-06
2019-05-31 00:00:00+00:00,-0.0002064635866441574
2019-06-02 00:00:00+00:00,-1.545662895382821e-05
2019-06-03 00:00:00+00:00,-0.006440680200185565
2019-06-04 00:00:00+00:00,0.003175004664900728
2019-06-05 00:00:00+00:00,0.0003465895513363481
2019-06-06 00:00:00+00:00,0.0003422333923280564
2019-06-07 00:00:00+00:00,0.0013407584124565661
2019-06-09 00:00:00+00:00,8.95585545235007e-06
2019-06-10 00:00:00+00:00,0.0016026956792664403
2019-06-11 00:00:00+00:00,0.000369369348871438
2019-06-12 00:00:00+00:00,-0.0003666553770165224
2019-06-13 00:00:00+00:00,0.00024050054269338236
2019-06-14 00:00:00+00:00,-2.169424728244841e-05
2019-06-16 00:00:00+00:00,0.0
2019-06-17 00:00:00+00:00,-5.469590497102068e-05
2019-06-18 00:00:00+00:00,0.0004233319067003207
2019-06-19 00:00:00+00:00,3.20434945827582e-05
2019-06-20 00:00:00+00:00,0.0003368886165376814
2019-06-21 00:00:00+00:00,-0.0003753811003676964
2019-06-23 00:00:00+00:00,0.0
2019-06-24 00:00:00+00:00,0.0007158904091855701
2019-06-25 00:00:00+00:00,-0.000330198633982918
2019-06-26 00:00:00+00:00,-5.177534723849551e-06
2019-06-27 00:00:00+00:00,0.00041496371080691015
2019-06-28 00:00:00+00:00,-1.4967383566311795e-05
2019-06-30 00:00:00+00:00,0.0
2019-07-01 00:00:00+00:00,0.001481755887400687
2019-07-02 00:00:00+00:00,0.00023789180404823034
2019-07-03 00:00:00+00:00,0.00017320871093388118
2019-07-04 00:00:00+00:00,0.0001451129602074232
2019-07-05 00:00:00+00:00,-0.00023358698416975148
2019-07-07 00:00:00+00:00,0.0
2019-07-08 00:00:00+00:00,-2.1082459460619947e-05
2019-07-09 00:00:00+00:00,-0.0002605871062043649
2019-07-10 00:00:00+00:00,-0.00012724722207056583
2019-07-11 00:00:00+00:00,-0.0010598707902470935
2019-07-12 00:00:00+00:00,0.0002907862463244967
2019-07-14 00:00:00+00:00,0.0
2019-07-15 00:00:00+00:00,0.0007097484194508761
2019-07-16 00:00:00+00:00,-0.0
2019-07-17 00:00:00+00:00,-9.47753650878018e-05
2019-07-18 00:00:00+00:00,-0.00010293697653461236
2019-07-19 00:00:00+00:00,0.00014601212762372224
2019-07-21 00:00:00+00:00,-0.0
2019-07-22 00:00:00+00:00,-0.00012133430513418539
2019-07-23 00:00:00+00:00,0.0004382853259598804
2019-07-24 00:00:00+00:00,0.00014448968932725647
2019-07-25 00:00:00+00:00,-0.0
2019-07-26 00:00:00+00:00,0.0002845366818864818
2019-07-28 00:00:00+00:00,-0.0
2019-07-29 00:00:00+00:00,-7.334571799657799e-05
2019-07-30 00:00:00+00:00,-0.0005125881134955547
2019-07-31 00:00:00+00:00,0.00016232112060060865
2019-08-01 00:00:00+00:00,0.00012297801453720853
2019-08-02 00:00:00+00:00,-0.00033548006213001324
2019-08-04 00:00:00+00:00,-4.639996303060678e-06
2019-08-05 00:00:00+00:00,-0.0023762324108942442
2019-08-06 00:00:00+00:00,0.0004466044409101669
2019-08-07 00:00:00+00:00,0.00017872300459808641
2019-08-08 00:00:00+00:00,0.000998259654809208
2019-08-09 00:00:00+00:00,-0.00032835294399433985
2019-08-11 00:00:00+00:00,1.2723510732419392e-07
2019-08-12 00:00:00+00:00,-0.0002777890693161478
2019-08-13 00:00:00+00:00,0.0008519359472698804
2019-08-14 00:00:00+00:00,-0.0008101296450041694
2019-08-15 00:00:00+00:00,0.00037405479718263855
2019-08-16 00:00:00+00:00,0.0002690953580849909
2019-08-18 00:00:00+00:00,-6.524262592142866e-06
2019-08-19 00:00:00+00:00,0.0013892059387213083
2019-08-20 00:00:00+00:00,-0.0004645900285648194
2019-08-21 00:00:00+00:00,0.00015372748011617583
2019-08-22 00:00:00+00:00,-3.242501031961367e-05
2019-08-23 00:00:00+00:00,-0.003238738855020099
2019-08-25 00:00:00+00:00,5.135916562200326e-05
2019-08-26 00:00:00+00:00,0.0006424091745879078
2019-08-27 00:00:00+00:00,-0.0011101589059100947
2019-08-28 00:00:00+00:00,0.0008687501725454089
2019-08-29 00:00:00+00:00,0.0002914997168092639
2019-08-30 00:00:00+00:00,-0.00021117075101122814
2019-09-01 00:00:00+00:00,-5.979072505210891e-06
2019-09-02 00:00:00+00:00,0.0032648737275513553
2019-09-03 00:00:00+00:00,0.010310608094718777
2019-09-04 00:00:00+00:00,0.016644690451033103
